ip_address,email_address,EVENT_TIMESTAMP,EVENT_LABEL
16.31.244.178,fake_april06@example.org,2020-03-16 18:28:00,legit
162.241.156.206,fake_kathleen91@example.net,2020-03-16 19:07:00,legit
50.145.145.149,fake_nathan47@example.org,2020-03-16 19:22:00,fraud
80.92.181.255,fake_christophersummers@example.org,2020-03-16 19:37:00,legit
69.130.242.115,fake_joshuaelliott@example.org,2020-03-16 19:48:00,legit
198.181.236.192,fake_cassandralynch@example.org,2020-03-16 19:58:00,legit
86.133.170.219,fake_ijohnson@example.net,2020-03-16 20:06:00,legit
66.212.184.142,fake_bryan26@example.org,2020-03-16 21:12:00,legit
48.26.242.178,fake_ryangarcia@example.com,2020-03-16 22:11:00,legit
4.115.32.183,fake_xmcclain@example.org,2020-03-16 23:05:00,fraud
141.68.66.185,fake_markwilliams@example.org,2020-03-16 23:27:00,legit
35.242.184.165,fake_jessehowe@example.com,2020-03-17 00:14:00,legit
6.190.86.47,fake_jschneider@example.org,2020-03-17 00:44:00,legit
46.24.213.162,fake_zacharypitts@example.org,2020-03-17 01:11:00,fraud
206.209.130.169,fake_johnchambers@example.com,2020-03-17 01:15:00,legit
69.126.145.232,fake_oyoung@example.com,2020-03-17 01:27:00,legit
112.227.15.200,fake_phillipperkins@example.com,2020-03-17 01:35:00,legit
74.61.22.155,fake_benjaminclark@example.org,2020-03-17 02:39:00,legit
65.96.152.255,fake_hannah75@example.org,2020-03-17 03:00:00,legit
140.129.63.168,fake_jacksonamber@example.net,2020-03-17 03:32:00,legit
157.97.223.250,fake_kirk05@example.org,2020-03-17 03:55:00,legit
131.50.199.206,fake_dominguezcorey@example.com,2020-03-17 04:08:00,legit
215.236.243.90,fake_ronaldperez@example.net,2020-03-17 04:15:00,legit
19.133.125.11,fake_ijohnson@example.net,2020-03-17 05:47:00,legit
87.2.135.136,fake_dale07@example.org,2020-03-17 05:55:00,legit
146.124.21.18,fake_kirk05@example.org,2020-03-17 05:58:00,legit
48.131.239.128,fake_moorechristopher@example.org,2020-03-17 06:11:00,legit
29.47.188.243,fake_cberger@example.com,2020-03-17 06:46:00,legit
170.84.199.192,fake_richardsmith@example.net,2020-03-17 07:24:00,fraud
3.86.113.1,fake_ronald38@example.net,2020-03-17 07:35:00,legit
116.132.151.246,fake_kstevens@example.org,2020-03-17 07:39:00,legit
89.184.149.46,fake_matthew12@example.net,2020-03-17 07:56:00,legit
142.126.42.47,fake_bakerjessica@example.net,2020-03-17 08:43:00,legit
20.202.25.188,fake_pwhite@example.com,2020-03-17 09:03:00,legit
51.1.184.48,fake_pbell@example.net,2020-03-17 09:06:00,legit
147.162.167.3,fake_codywalker@example.com,2020-03-17 09:48:00,legit
35.135.21.137,fake_markwilliams@example.org,2020-03-17 10:13:00,legit
176.194.252.243,fake_susan14@example.net,2020-03-17 10:50:00,fraud
10.18.37.35,fake_butlersheri@example.net,2020-03-17 11:50:00,legit
178.65.38.40,fake_cassidy15@example.org,2020-03-17 12:40:00,legit
154.129.151.166,fake_vlewis@example.org,2020-03-17 12:46:00,legit
92.104.86.237,fake_tabitha72@example.com,2020-03-17 13:22:00,legit
29.94.204.130,fake_angelaskinner@example.net,2020-03-17 13:34:00,legit
218.137.118.131,fake_schneiderjessica@example.com,2020-03-17 13:43:00,legit
210.200.143.131,fake_justin40@example.com,2020-03-17 13:49:00,legit
118.154.239.108,fake_deborah23@example.com,2020-03-17 14:21:00,legit
211.114.114.144,fake_pricejames@example.com,2020-03-17 14:43:00,legit
29.47.188.243,fake_kendrasingleton@example.net,2020-03-17 15:12:00,legit
69.174.64.205,fake_heather76@example.net,2020-03-17 15:57:00,legit
7.200.59.86,fake_moradavid@example.com,2020-03-17 16:00:00,legit
7.200.59.86,fake_jefferyklein@example.net,2020-03-17 16:00:00,legit
162.29.105.37,fake_richard35@example.net,2020-03-17 16:22:00,legit
193.57.124.200,fake_kendrasingleton@example.net,2020-03-17 16:35:00,fraud
208.249.151.23,fake_jaymartin@example.org,2020-03-17 17:02:00,legit
36.183.187.110,fake_feliciacraig@example.org,2020-03-17 17:05:00,legit
191.246.116.203,fake_uanderson@example.org,2020-03-17 18:38:00,legit
216.71.121.134,fake_callen@example.org,2020-03-17 18:48:00,legit
201.31.89.29,fake_dana37@example.net,2020-03-17 19:29:00,legit
12.252.206.222,fake_marc04@example.net,2020-03-17 19:36:00,legit
198.223.24.11,fake_davisanthony@example.org,2020-03-17 20:06:00,legit
162.241.156.206,fake_elizabethdavidson@example.net,2020-03-17 20:32:00,legit
20.202.25.188,fake_kendrasingleton@example.net,2020-03-17 21:38:00,legit
215.203.42.211,fake_cathyfoster@example.net,2020-03-17 21:40:00,legit
158.11.143.228,fake_hannah75@example.org,2020-03-17 22:05:00,legit
141.68.66.185,fake_jonathananderson@example.net,2020-03-17 22:18:00,legit
32.161.168.14,fake_davismiguel@example.com,2020-03-17 22:48:00,legit
205.203.244.251,fake_jjohnson@example.net,2020-03-17 23:09:00,legit
78.179.153.42,fake_fcobb@example.org,2020-03-17 23:31:00,legit
86.133.170.219,fake_wadealex@example.org,2020-03-18 00:13:00,legit
30.39.28.42,fake_benjamincarroll@example.com,2020-03-18 01:31:00,legit
80.144.39.167,fake_marc04@example.net,2020-03-18 02:38:00,legit
173.241.211.138,fake_callahanjames@example.com,2020-03-18 02:47:00,legit
13.69.126.64,fake_mcantu@example.org,2020-03-18 03:19:00,legit
78.45.228.107,fake_operez@example.org,2020-03-18 04:22:00,legit
114.138.128.120,fake_randy18@example.com,2020-03-18 04:24:00,legit
80.29.171.133,fake_sheilaashley@example.net,2020-03-18 04:31:00,fraud
212.78.231.255,fake_williamsjoshua@example.com,2020-03-18 04:56:00,legit
20.94.43.136,fake_donald74@example.net,2020-03-18 05:44:00,legit
77.112.59.125,fake_tylerelizabeth@example.com,2020-03-18 07:50:00,legit
83.137.6.177,fake_rayjohn@example.net,2020-03-18 08:09:00,legit
191.246.116.203,fake_howardraymond@example.com,2020-03-18 08:50:00,legit
1.39.99.125,fake_michaelbrowning@example.net,2020-03-18 09:30:00,legit
131.155.202.56,fake_ariana39@example.com,2020-03-18 09:54:00,legit
150.88.3.148,fake_nguyendustin@example.net,2020-03-18 10:29:00,fraud
48.131.239.128,fake_ariana39@example.com,2020-03-18 10:43:00,legit
115.73.92.47,fake_holly15@example.org,2020-03-18 10:53:00,legit
74.115.118.43,fake_tammycunningham@example.org,2020-03-18 10:57:00,legit
78.229.226.168,fake_victoria52@example.net,2020-03-18 11:28:00,legit
124.199.26.246,fake_carolyn48@example.org,2020-03-18 12:24:00,legit
75.192.81.133,fake_joseph13@example.com,2020-03-18 12:29:00,legit
35.242.184.165,fake_pruittkyle@example.org,2020-03-18 12:32:00,legit
48.131.239.128,fake_benjamincarroll@example.com,2020-03-18 13:33:00,legit
7.200.59.86,fake_leslie89@example.org,2020-03-18 13:44:00,legit
80.144.39.167,fake_velasquezjonathan@example.com,2020-03-18 13:44:00,legit
134.112.23.2,fake_amanda86@example.org,2020-03-18 14:51:00,legit
103.3.245.137,fake_carlsonnathan@example.com,2020-03-18 14:53:00,fraud
136.13.200.109,fake_sierracruz@example.net,2020-03-18 14:59:00,legit
167.6.100.21,fake_sarah97@example.com,2020-03-18 15:01:00,legit
1.39.99.125,fake_brian10@example.com,2020-03-18 15:34:00,legit
184.138.87.101,fake_emorales@example.org,2020-03-18 15:47:00,legit
157.8.102.234,fake_ariel27@example.com,2020-03-18 16:03:00,legit
12.31.188.224,fake_millertara@example.com,2020-03-18 16:13:00,legit
108.51.232.130,fake_dwheeler@example.com,2020-03-18 16:14:00,legit
30.39.28.42,fake_marco35@example.net,2020-03-18 16:17:00,legit
141.249.198.67,fake_xhunter@example.com,2020-03-18 16:42:00,legit
70.21.101.181,fake_berryderek@example.net,2020-03-18 16:58:00,legit
222.130.170.141,fake_brandonsanchez@example.net,2020-03-18 17:10:00,legit
34.50.44.3,fake_amber64@example.net,2020-03-18 17:13:00,legit
88.92.54.245,fake_qlewis@example.org,2020-03-18 17:47:00,legit
219.44.221.205,fake_adamchristensen@example.org,2020-03-18 18:02:00,legit
97.124.221.77,fake_traci14@example.net,2020-03-18 18:46:00,legit
218.41.85.166,fake_egreen@example.org,2020-03-18 19:13:00,fraud
153.44.191.10,fake_steeleandrew@example.com,2020-03-18 19:21:00,legit
121.253.130.114,fake_rfreeman@example.org,2020-03-18 19:34:00,legit
134.112.23.2,fake_matthewbrock@example.org,2020-03-18 20:50:00,legit
13.69.126.64,fake_pbell@example.net,2020-03-18 20:57:00,legit
178.65.38.40,fake_phillipslisa@example.org,2020-03-18 21:02:00,legit
197.224.132.37,fake_perezandrew@example.net,2020-03-18 21:40:00,legit
126.157.135.240,fake_kdominguez@example.net,2020-03-18 22:58:00,legit
221.88.17.160,fake_yubailey@example.com,2020-03-18 23:23:00,legit
155.10.167.93,fake_riddletroy@example.org,2020-03-18 23:27:00,legit
178.234.124.127,fake_jacksonamber@example.net,2020-03-18 23:38:00,legit
74.115.118.43,fake_sharon35@example.org,2020-03-19 00:02:00,legit
192.91.254.160,fake_anthony82@example.org,2020-03-19 01:18:00,legit
46.41.252.160,fake_jschneider@example.org,2020-03-19 01:57:00,legit
12.252.206.222,fake_ramosjeffery@example.net,2020-03-19 02:00:00,legit
14.215.192.162,fake_nicole13@example.org,2020-03-19 02:21:00,legit
86.133.170.219,fake_mariosnyder@example.org,2020-03-19 02:32:00,legit
178.234.124.127,fake_clementsashley@example.net,2020-03-19 02:53:00,legit
87.199.12.89,fake_brandonsanchez@example.net,2020-03-19 04:02:00,legit
194.89.142.14,fake_hoffmanjeffery@example.org,2020-03-19 04:09:00,legit
46.41.252.160,fake_irobbins@example.net,2020-03-19 04:12:00,legit
94.84.253.142,fake_davismiguel@example.com,2020-03-19 04:27:00,legit
192.91.254.160,fake_pricejames@example.com,2020-03-19 04:30:00,legit
115.73.92.47,fake_ariana39@example.com,2020-03-19 04:31:00,legit
216.71.121.134,fake_ericrodriguez@example.org,2020-03-19 04:53:00,legit
209.225.244.95,fake_rlee@example.com,2020-03-19 05:16:00,legit
221.88.17.160,fake_joelchase@example.com,2020-03-19 05:28:00,legit
69.130.242.115,fake_bhernandez@example.net,2020-03-19 05:50:00,legit
42.183.121.1,fake_emmaliu@example.com,2020-03-19 06:13:00,legit
11.222.213.194,fake_lisa63@example.net,2020-03-19 06:32:00,legit
134.112.23.2,fake_daughertycassie@example.org,2020-03-19 06:57:00,legit
66.12.220.53,fake_jschneider@example.org,2020-03-19 07:32:00,legit
70.21.101.181,fake_ramosjames@example.com,2020-03-19 08:02:00,legit
185.242.170.189,fake_woodcraig@example.com,2020-03-19 08:26:00,legit
86.41.122.126,fake_dorothychavez@example.net,2020-03-19 08:31:00,fraud
124.199.26.246,fake_conniebenson@example.com,2020-03-19 08:40:00,legit
193.33.113.3,fake_matthew90@example.com,2020-03-19 09:11:00,legit
123.94.121.60,fake_gsmith@example.net,2020-03-19 09:39:00,legit
195.27.42.242,fake_swilliamson@example.org,2020-03-19 10:20:00,fraud
63.50.236.31,fake_matthew12@example.net,2020-03-19 11:27:00,legit
39.221.20.5,fake_odonnellmichael@example.net,2020-03-19 11:38:00,legit
200.181.96.19,fake_joe53@example.net,2020-03-19 11:39:00,legit
29.47.188.243,fake_davismiguel@example.com,2020-03-19 12:02:00,legit
59.140.191.21,fake_lori55@example.net,2020-03-19 12:22:00,legit
65.82.55.101,fake_dianarosario@example.net,2020-03-19 13:06:00,legit
131.110.149.117,fake_courtneymullins@example.com,2020-03-19 13:19:00,legit
118.59.100.28,fake_evansmargaret@example.org,2020-03-19 13:53:00,legit
157.155.88.232,fake_leah09@example.net,2020-03-19 14:07:00,legit
32.148.84.251,fake_mjohnson@example.org,2020-03-19 15:07:00,legit
212.78.231.255,fake_melissa42@example.org,2020-03-19 16:14:00,legit
12.15.49.96,fake_katrinamejia@example.com,2020-03-19 16:18:00,legit
83.177.133.184,fake_john94@example.net,2020-03-19 18:04:00,legit
131.110.149.117,fake_gonzaleskevin@example.net,2020-03-19 18:18:00,legit
138.156.38.109,fake_nguyendustin@example.net,2020-03-19 18:25:00,legit
65.96.152.255,fake_nmartinez@example.org,2020-03-19 19:00:00,legit
174.183.12.84,fake_daniel79@example.com,2020-03-19 20:52:00,legit
12.252.206.222,fake_egreen@example.org,2020-03-19 21:30:00,legit
63.50.236.31,fake_imeyers@example.org,2020-03-19 21:57:00,legit
98.29.38.77,fake_cathynixon@example.net,2020-03-19 23:07:00,legit
20.76.140.150,fake_ruth73@example.org,2020-03-19 23:15:00,legit
94.84.253.142,fake_jbaker@example.com,2020-03-19 23:32:00,legit
136.13.200.109,fake_perkinsmanuel@example.com,2020-03-19 23:33:00,legit
88.92.54.245,fake_allisonrobertson@example.org,2020-03-19 23:52:00,legit
80.92.181.255,fake_sarah13@example.net,2020-03-20 00:07:00,legit
204.48.100.59,fake_grahamkurt@example.net,2020-03-20 00:35:00,legit
57.255.157.205,fake_susan29@example.org,2020-03-20 00:37:00,legit
103.127.26.105,fake_patrickgray@example.net,2020-03-20 01:25:00,legit
65.82.55.101,fake_cwright@example.net,2020-03-20 01:56:00,legit
209.225.244.95,fake_qpowell@example.org,2020-03-20 02:39:00,legit
112.227.15.200,fake_lisawhite@example.net,2020-03-20 04:19:00,legit
141.209.132.90,fake_josephsmith@example.net,2020-03-20 04:54:00,legit
20.76.140.150,fake_hbrown@example.org,2020-03-20 04:58:00,legit
74.243.127.71,fake_juliecrawford@example.com,2020-03-20 05:15:00,legit
115.73.92.47,fake_ramosjames@example.com,2020-03-20 05:29:00,legit
184.86.37.207,fake_douglas80@example.net,2020-03-20 05:59:00,fraud
162.254.206.245,fake_vincent01@example.net,2020-03-20 06:09:00,legit
63.50.236.31,fake_tara43@example.net,2020-03-20 06:18:00,legit
14.185.169.211,fake_riddletroy@example.org,2020-03-20 06:26:00,legit
66.12.220.53,fake_marco35@example.net,2020-03-20 06:29:00,legit
184.138.87.101,fake_anthony82@example.org,2020-03-20 07:38:00,legit
43.149.231.236,fake_wrice@example.com,2020-03-20 07:40:00,legit
171.162.34.201,fake_shane41@example.net,2020-03-20 07:55:00,legit
70.21.101.181,fake_kdominguez@example.net,2020-03-20 08:07:00,legit
37.236.210.209,fake_odonnellmichael@example.net,2020-03-20 08:08:00,legit
50.246.191.3,fake_bryan26@example.org,2020-03-20 08:20:00,legit
66.212.184.142,fake_pbell@example.net,2020-03-20 08:57:00,legit
11.17.26.125,fake_griley@example.com,2020-03-20 09:18:00,fraud
63.55.204.228,fake_leblancemily@example.com,2020-03-20 09:50:00,legit
109.158.122.73,fake_greengeorge@example.com,2020-03-20 10:18:00,legit
163.34.126.75,fake_zacharypitts@example.org,2020-03-20 10:24:00,legit
20.202.25.188,fake_eric74@example.net,2020-03-20 10:35:00,legit
160.226.182.210,fake_obrienelizabeth@example.net,2020-03-20 10:41:00,legit
2.92.33.98,fake_ericakennedy@example.org,2020-03-20 10:52:00,legit
137.185.234.126,fake_mgarcia@example.net,2020-03-20 10:52:00,legit
30.39.28.42,fake_cindy08@example.net,2020-03-20 10:54:00,legit
106.83.150.164,fake_josephsmith@example.net,2020-03-20 11:17:00,legit
48.159.186.148,fake_bcruz@example.com,2020-03-20 11:33:00,legit
114.125.210.13,fake_michelleduran@example.org,2020-03-20 12:30:00,legit
80.144.39.167,fake_frostmichael@example.com,2020-03-20 14:06:00,legit
108.51.232.130,fake_williamscasey@example.com,2020-03-20 15:08:00,legit
111.5.235.142,fake_mcbridemark@example.com,2020-03-20 15:53:00,fraud
89.184.170.130,fake_tiffany56@example.com,2020-03-20 16:10:00,legit
131.155.202.56,fake_campbellbrandy@example.net,2020-03-20 17:45:00,legit
17.147.41.145,fake_scott42@example.org,2020-03-20 18:08:00,legit
9.231.50.31,fake_sromero@example.net,2020-03-20 18:19:00,legit
60.247.128.155,fake_grahamanthony@example.net,2020-03-20 18:33:00,legit
221.88.17.160,fake_estesalyssa@example.com,2020-03-20 18:56:00,legit
70.21.101.181,fake_jenniferjennings@example.org,2020-03-20 19:05:00,legit
205.203.244.251,fake_allen57@example.org,2020-03-20 19:13:00,legit
128.65.190.120,fake_christine72@example.org,2020-03-20 20:08:00,legit
87.2.135.136,fake_codywalker@example.com,2020-03-20 20:16:00,legit
214.92.243.60,fake_michelle42@example.net,2020-03-20 20:32:00,legit
94.84.253.142,fake_brian17@example.net,2020-03-20 20:53:00,legit
198.223.24.11,fake_jaime11@example.com,2020-03-20 22:07:00,legit
20.76.140.150,fake_rjackson@example.org,2020-03-20 22:15:00,legit
70.21.101.181,fake_gcastillo@example.com,2020-03-20 22:41:00,legit
219.55.42.142,fake_randykaufman@example.com,2020-03-20 22:49:00,legit
156.51.82.211,fake_pmack@example.net,2020-03-20 23:20:00,legit
124.199.26.246,fake_yubailey@example.com,2020-03-20 23:23:00,legit
204.48.100.59,fake_lisataylor@example.net,2020-03-20 23:34:00,legit
176.253.129.24,fake_stephensonangela@example.org,2020-03-20 23:53:00,legit
145.31.29.230,fake_ujohnson@example.net,2020-03-21 00:35:00,legit
66.12.220.53,fake_kwang@example.net,2020-03-21 00:46:00,legit
195.229.117.236,fake_burtonmitchell@example.com,2020-03-21 00:58:00,legit
91.28.114.183,fake_rjordan@example.com,2020-03-21 01:03:00,legit
58.29.132.96,fake_kathy94@example.org,2020-03-21 01:42:00,legit
91.25.144.227,fake_yubailey@example.com,2020-03-21 01:56:00,legit
169.113.77.226,fake_carrfrancisco@example.net,2020-03-21 02:00:00,legit
108.51.232.130,fake_jasontorres@example.net,2020-03-21 02:03:00,legit
177.254.96.215,fake_hayesdavid@example.org,2020-03-21 02:18:00,legit
118.59.100.28,fake_tylerelizabeth@example.com,2020-03-21 03:10:00,legit
115.108.150.61,fake_sarah13@example.net,2020-03-21 03:56:00,legit
69.130.242.115,fake_kdominguez@example.net,2020-03-21 04:33:00,legit
108.51.232.130,fake_daniel85@example.org,2020-03-21 04:46:00,legit
61.246.202.105,fake_udeleon@example.org,2020-03-21 06:51:00,legit
33.21.37.25,fake_jeffrey09@example.org,2020-03-21 07:03:00,legit
157.97.223.250,fake_ijohnson@example.net,2020-03-21 08:09:00,legit
151.235.152.156,fake_patriciamitchell@example.com,2020-03-21 08:22:00,legit
223.40.67.12,fake_matthewbrock@example.org,2020-03-21 08:36:00,legit
152.58.247.12,fake_benjaminjones@example.org,2020-03-21 08:54:00,legit
131.110.149.117,fake_thomasjacob@example.com,2020-03-21 09:14:00,legit
80.132.162.236,fake_damon09@example.org,2020-03-21 09:25:00,legit
189.166.81.114,fake_gilbertvictoria@example.com,2020-03-21 09:39:00,legit
20.202.25.188,fake_armstrongstephanie@example.org,2020-03-21 10:51:00,legit
186.220.154.184,fake_john94@example.net,2020-03-21 11:16:00,legit
35.242.184.165,fake_pbell@example.net,2020-03-21 11:30:00,legit
17.147.41.145,fake_ibarnes@example.net,2020-03-21 12:38:00,legit
73.207.22.10,fake_katrinamejia@example.com,2020-03-21 13:29:00,legit
164.64.205.27,fake_joy90@example.com,2020-03-21 14:06:00,legit
162.241.156.206,fake_bvillarreal@example.net,2020-03-21 14:06:00,legit
142.126.42.47,fake_storres@example.net,2020-03-21 15:04:00,legit
35.13.58.190,fake_lisataylor@example.net,2020-03-21 15:59:00,legit
70.21.101.181,fake_chelsea62@example.net,2020-03-21 16:21:00,legit
68.55.74.16,fake_paulvasquez@example.org,2020-03-21 16:23:00,legit
57.141.175.88,fake_joy90@example.com,2020-03-21 16:30:00,legit
185.86.246.245,fake_kparker@example.com,2020-03-21 16:49:00,legit
83.177.133.184,fake_cindy08@example.net,2020-03-21 16:58:00,legit
34.169.232.236,fake_pjones@example.com,2020-03-21 17:20:00,legit
112.227.15.200,fake_pruittkyle@example.org,2020-03-21 17:44:00,legit
181.49.201.87,fake_kevin30@example.org,2020-03-21 19:38:00,legit
29.94.204.130,fake_andrewpacheco@example.org,2020-03-21 20:06:00,legit
189.219.228.102,fake_bjohnson@example.com,2020-03-21 22:00:00,legit
80.92.181.255,fake_danielcline@example.org,2020-03-21 22:16:00,legit
184.138.87.101,fake_schneiderjessica@example.com,2020-03-21 22:22:00,legit
35.254.124.169,fake_ijackson@example.org,2020-03-21 22:28:00,legit
207.121.144.59,fake_smithclayton@example.com,2020-03-21 22:55:00,legit
51.1.184.48,fake_amanda86@example.org,2020-03-21 22:56:00,legit
167.6.100.21,fake_jerryclark@example.org,2020-03-21 23:14:00,legit
43.27.100.41,fake_ifarley@example.com,2020-03-21 23:29:00,fraud
198.223.24.11,fake_patricia49@example.net,2020-03-21 23:48:00,legit
20.202.25.188,fake_julia74@example.com,2020-03-21 23:48:00,legit
80.143.244.1,fake_hebertdavid@example.org,2020-03-22 00:15:00,legit
13.201.40.178,fake_jhicks@example.com,2020-03-22 00:25:00,legit
154.129.151.166,fake_pbell@example.net,2020-03-22 00:52:00,legit
148.193.111.111,fake_nkaufman@example.net,2020-03-22 01:28:00,legit
131.50.199.206,fake_mcbridemark@example.com,2020-03-22 02:06:00,legit
222.127.65.26,fake_rogersdawn@example.org,2020-03-22 02:42:00,legit
71.148.91.140,fake_christina26@example.net,2020-03-22 02:51:00,legit
173.241.211.138,fake_amylopez@example.com,2020-03-22 02:57:00,legit
204.249.92.251,fake_erosales@example.com,2020-03-22 02:59:00,legit
36.183.187.110,fake_gomezdevon@example.org,2020-03-22 03:02:00,legit
211.186.210.211,fake_diazjennifer@example.net,2020-03-22 03:09:00,fraud
42.224.202.225,fake_patrickperry@example.org,2020-03-22 03:31:00,fraud
1.19.8.176,fake_hortonwendy@example.com,2020-03-22 03:42:00,legit
86.133.170.219,fake_martincolleen@example.org,2020-03-22 05:13:00,legit
128.9.100.94,fake_woodcraig@example.com,2020-03-22 05:38:00,legit
147.162.167.3,fake_jenniferthomas@example.com,2020-03-22 06:11:00,legit
190.6.160.30,fake_fhines@example.org,2020-03-22 06:26:00,fraud
94.84.253.142,fake_kaufmanpeter@example.com,2020-03-22 07:03:00,legit
132.11.124.28,fake_kwang@example.net,2020-03-22 07:37:00,legit
211.58.87.170,fake_xmccoy@example.org,2020-03-22 08:00:00,legit
13.6.140.128,fake_xellis@example.com,2020-03-22 08:14:00,legit
168.42.52.228,fake_shawkelly@example.org,2020-03-22 08:40:00,fraud
156.51.82.211,fake_matthewnelson@example.com,2020-03-22 08:42:00,legit
156.51.82.211,fake_callen@example.org,2020-03-22 08:42:00,legit
156.51.82.211,fake_davisanthony@example.org,2020-03-22 08:58:00,legit
22.204.34.118,fake_pamelajohnson@example.net,2020-03-22 10:01:00,legit
194.89.142.14,fake_robertlopez@example.com,2020-03-22 11:07:00,legit
155.217.15.215,fake_marshdalton@example.com,2020-03-22 11:32:00,legit
61.98.151.37,fake_patriciamitchell@example.com,2020-03-22 12:05:00,legit
176.253.129.24,fake_mackenzie10@example.com,2020-03-22 12:47:00,legit
128.228.138.186,fake_ramosjames@example.com,2020-03-22 12:47:00,legit
202.182.156.63,fake_jacobperkins@example.org,2020-03-22 12:53:00,legit
80.132.162.236,fake_joshuagonzalez@example.org,2020-03-22 14:07:00,legit
1.39.99.125,fake_michael35@example.org,2020-03-22 14:35:00,legit
158.142.101.90,fake_moralesmatthew@example.net,2020-03-22 15:30:00,legit
42.183.121.1,fake_vegajacob@example.org,2020-03-22 16:06:00,legit
215.33.107.15,fake_dkirk@example.org,2020-03-22 16:32:00,legit
20.202.25.188,fake_devinwalker@example.net,2020-03-22 18:42:00,legit
55.21.220.99,fake_bellsherry@example.com,2020-03-22 19:04:00,legit
131.110.149.117,fake_ruth73@example.org,2020-03-22 19:06:00,legit
147.119.116.88,fake_john94@example.net,2020-03-22 21:15:00,fraud
87.2.135.136,fake_codywalker@example.com,2020-03-22 22:35:00,legit
87.199.12.89,fake_codywalker@example.com,2020-03-22 22:37:00,legit
165.107.21.104,fake_eric08@example.net,2020-03-22 22:56:00,fraud
197.190.74.175,fake_allen26@example.org,2020-03-22 23:30:00,legit
138.156.38.109,fake_timothydavis@example.org,2020-03-23 00:01:00,legit
78.229.226.168,fake_james78@example.com,2020-03-23 00:08:00,legit
88.252.187.240,fake_lisa63@example.net,2020-03-23 00:38:00,legit
89.184.149.46,fake_yubailey@example.com,2020-03-23 01:55:00,legit
206.147.124.8,fake_onealkathleen@example.com,2020-03-23 02:05:00,legit
119.39.246.152,fake_ybutler@example.net,2020-03-23 02:16:00,fraud
93.19.51.9,fake_uking@example.com,2020-03-23 02:46:00,legit
70.21.101.181,fake_ttaylor@example.com,2020-03-23 03:00:00,legit
20.202.25.188,fake_jodi30@example.org,2020-03-23 03:02:00,legit
52.21.89.104,fake_mark60@example.org,2020-03-23 03:17:00,legit
94.84.253.142,fake_heather72@example.com,2020-03-23 03:24:00,legit
194.249.137.3,fake_berrydiana@example.com,2020-03-23 04:02:00,legit
154.129.151.166,fake_brittany34@example.org,2020-03-23 05:04:00,legit
200.181.96.19,fake_qhiggins@example.org,2020-03-23 06:31:00,legit
211.58.87.170,fake_dominguezcorey@example.com,2020-03-23 06:48:00,legit
33.21.37.25,fake_yelliott@example.org,2020-03-23 06:52:00,legit
193.236.113.106,fake_connerjeffrey@example.org,2020-03-23 07:06:00,legit
87.199.12.89,fake_jasontorres@example.net,2020-03-23 07:36:00,legit
184.208.86.48,fake_jschneider@example.org,2020-03-23 08:03:00,legit
36.183.187.110,fake_carolyn48@example.org,2020-03-23 08:41:00,legit
219.44.221.205,fake_ramosjeffery@example.net,2020-03-23 09:02:00,legit
218.137.118.131,fake_gailwhite@example.net,2020-03-23 09:32:00,legit
184.138.87.101,fake_procha@example.org,2020-03-23 09:56:00,legit
152.58.247.12,fake_carlsonnathan@example.com,2020-03-23 09:59:00,legit
9.23.196.25,fake_stuartgilbert@example.com,2020-03-23 09:59:00,legit
66.12.220.53,fake_moorechristopher@example.org,2020-03-23 10:24:00,legit
157.84.63.196,fake_karenbernard@example.net,2020-03-23 10:52:00,legit
66.212.184.142,fake_stonemonica@example.com,2020-03-23 11:04:00,legit
195.4.154.235,fake_ramosjeffery@example.net,2020-03-23 11:07:00,legit
176.241.133.53,fake_emorales@example.org,2020-03-23 11:16:00,fraud
195.229.117.236,fake_cwright@example.net,2020-03-23 11:38:00,legit
167.6.100.21,fake_charlesdunn@example.com,2020-03-23 13:05:00,legit
65.246.20.5,fake_richardsjames@example.net,2020-03-23 13:13:00,legit
109.158.122.73,fake_erosales@example.com,2020-03-23 13:22:00,legit
204.48.100.59,fake_eric74@example.net,2020-03-23 13:23:00,legit
29.94.204.130,fake_dmyers@example.net,2020-03-23 13:30:00,legit
204.249.92.251,fake_thamilton@example.org,2020-03-23 14:13:00,legit
20.202.25.188,fake_qpowell@example.org,2020-03-23 14:14:00,legit
1.67.216.105,fake_stacy43@example.com,2020-03-23 14:22:00,legit
17.150.245.162,fake_tammybanks@example.net,2020-03-23 14:39:00,fraud
57.255.157.205,fake_benjaminclark@example.org,2020-03-23 15:31:00,legit
142.126.42.47,fake_billy22@example.com,2020-03-23 16:07:00,legit
144.118.247.10,fake_christina64@example.org,2020-03-23 16:30:00,legit
118.59.100.28,fake_veronicalynch@example.com,2020-03-23 16:40:00,legit
213.205.47.137,fake_carrie13@example.com,2020-03-23 16:46:00,legit
209.175.21.29,fake_michaelberg@example.net,2020-03-23 16:54:00,legit
164.94.118.220,fake_valdezstephen@example.com,2020-03-23 16:54:00,legit
51.1.184.48,fake_annette78@example.org,2020-03-23 17:38:00,legit
30.252.183.216,fake_feliciacraig@example.org,2020-03-23 20:36:00,legit
1.39.99.125,fake_michael74@example.com,2020-03-23 20:47:00,legit
168.24.216.222,fake_hannahgarcia@example.com,2020-03-23 21:54:00,legit
166.16.165.196,fake_curtisshannon@example.org,2020-03-23 22:40:00,legit
